IPN,MPN,Manufacturer,Description,Symbol,Footprint,Resistance,Voltage,Power,Tolerance,Datasheet
RES-0001-5623,RC0402FR-075K62L,Yageo,5.62K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.62K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5624,RC0402FR-0756K2L,Yageo,56.2K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,56.2K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5625,RC0402FR-07562KL,Yageo,562K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,562K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5626,RC0402FR-075M62L,Yageo,5.62M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.62M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5760,RC0402FR-075R76L,Yageo,5.76 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.76,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5761,RC0402FR-0757R6L,Yageo,57.6 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,57.6,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5762,RC0402FR-07576RL,Yageo,576 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,576,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5763,RC0402FR-075K76L,Yageo,5.76K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.76K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5764,RC0402FR-0757K6L,Yageo,57.6K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,57.6K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5765,RC0402FR-07576KL,Yageo,576K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,576K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5766,RC0402FR-075M76L,Yageo,5.76M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.76M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5900,RC0402FR-075R9L,Yageo,5.9 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.9,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5901,RC0402FR-0759RL,Yageo,59 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,59,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5902,RC0402FR-07590RL,Yageo,590 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,590,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5903,RC0402FR-075K9L,Yageo,5.9K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.9K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5904,RC0402FR-0759KL,Yageo,59K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,59K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5905,RC0402FR-07590KL,Yageo,590K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,590K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-5906,RC0402FR-075M9L,Yageo,5.9M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,5.9M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6040,RC0402FR-076R04L,Yageo,6.04 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.04,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6041,RC0402FR-0760R4L,Yageo,60.4 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,60.4,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6042,RC0402FR-07604RL,Yageo,604 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,604,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6043,RC0402FR-076K04L,Yageo,6.04K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.04K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6044,RC0402FR-0760K4L,Yageo,60.4K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,60.4K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6045,RC0402FR-07604KL,Yageo,604K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,604K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6046,RC0402FR-076M04L,Yageo,6.04M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.04M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6190,RC0402FR-076R19L,Yageo,6.19 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.19,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6191,RC0402FR-0761R9L,Yageo,61.9 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,61.9,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6192,RC0402FR-07619RL,Yageo,619 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,619,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6193,RC0402FR-076K19L,Yageo,6.19K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.19K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6194,RC0402FR-0761K9L,Yageo,61.9K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,61.9K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6195,RC0402FR-07619KL,Yageo,619K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,619K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6196,RC0402FR-076M19L,Yageo,6.19M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.19M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6340,RC0402FR-076R34L,Yageo,6.34 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.34,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6341,RC0402FR-0763R4L,Yageo,63.4 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,63.4,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6342,RC0402FR-07634RL,Yageo,634 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,634,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6343,RC0402FR-076K34L,Yageo,6.34K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.34K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6344,RC0402FR-0763K4L,Yageo,63.4K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,63.4K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6345,RC0402FR-07634KL,Yageo,634K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,634K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6346,RC0402FR-076M34L,Yageo,6.34M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.34M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6490,RC0402FR-076R49L,Yageo,6.49 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.49,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6491,RC0402FR-0764R9L,Yageo,64.9 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,64.9,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6492,RC0402FR-07649RL,Yageo,649 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,649,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6493,RC0402FR-076K49L,Yageo,6.49K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.49K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6494,RC0402FR-0764K9L,Yageo,64.9K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,64.9K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6495,RC0402FR-07649KL,Yageo,649K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,649K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6496,RC0402FR-076M49L,Yageo,6.49M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.49M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6650,RC0402FR-076R65L,Yageo,6.65 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.65,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6651,RC0402FR-0766R5L,Yageo,66.5 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,66.5,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6652,RC0402FR-07665RL,Yageo,665 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,665,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6653,RC0402FR-076K65L,Yageo,6.65K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.65K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6654,RC0402FR-0766K5L,Yageo,66.5K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,66.5K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6655,RC0402FR-07665KL,Yageo,665K 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,665K,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6656,RC0402FR-076M65L,Yageo,6.65M 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.65M,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6810,RC0402FR-076R81L,Yageo,6.81 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,6.81,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
RES-0001-6811,RC0402FR-0768R1L,Yageo,68.1 0402,Device:R_US,Resistor_SMD:R_0402_1005Metric;R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,68.1,50V,63mW,1%,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf
